llave_cod_cliente,admin_antiguedad_banco,admin_flag_gerenciado,buro_creditos_otros_bancos,buro_score_apc,buro_wallet_share,comp_flag_atm,comp_flag_bpi,comp_flag_cnb,comp_flag_pos,comp_flag_suc,comp_perc_atm,comp_perc_canal_fisico,comp_perc_cnb,comp_perc_bpi,comp_perc_pos,comp_perc_suc,comp_score_digital,comp_txn_atm,comp_txn_bpi,comp_txn_cnb,comp_txn_pos,comp_txn_suc,comp_usd_atm_prom,comp_usd_bpi_prom,comp_usd_cnb_prom,comp_usd_pos_prom,comp_usd_suc_prom,dem_edad,dem_planilla,finc_bal_act,finc_bal_pas,finc_perc_act_tc,finc_perc_pas_tc,finc_sva,finc_tamano_comercial,pdcto_flag_auto,pdcto_flag_cta_ahorro,pdcto_flag_cta_corriente,pdcto_flag_cta_dpf,pdcto_flag_financomer,pdcto_flag_garantizado,pdcto_flag_hipoteca,pdcto_flag_pp,pdcto_flag_seguros,pdcto_flag_tiene_tdc,pdcto_flag_tiene_tdd,pdcto_ivc_actual
98960651,2,0,1,545,0.92,1,1,0,1,1,0.36,0,0,0.3,0.3,0.05,2,47,40,0,39,6,76.25,111.590833,0,47.688333,28,22,0,9381.35,0,1,0,31.67468,9381.35,0,1,0,0,0,0,0,1,1,1,1,3
98960674,2,0,0,0,0,1,0,0,1,1,0.96,0,0,0,0.01,0.03,0,70,0,0,1,2,2182.8425,0,0,33.880833,275,27,0,0,2826.54,0,1,5.733175,2826.54,0,1,0,0,0,0,0,0,0,0,1,1
98960734,2,0,0,,0,1,0,0,0,1,0.97,0,0,0,0,0.03,0,32,0,0,0,1,459.583333,0,0,0,18.1225,31,1,0,1.42,0,1,2.775398,1.42,0,0,1,0,0,0,0,0,0,0,1,1
98960774,2,0,1,581,0.6,0,1,0,0,1,0,0,0,0.7,0,0.3,1,0,14,0,0,6,0,889.223333,0,0,962.5,43,0,108087.23,0,1,0,59.600409,108087.23,0,1,0,0,0,0,0,1,1,1,0,3
98960799,2,0,0,489,0,1,0,0,0,0,1,0,0,0,0,0,0,34,0,0,0,0,319.166666,0,0,0,0,39,0,0,4.2,0,1,3.456232,4.2,0,1,0,0,0,0,0,0,0,0,1,1
98960810,2,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98960817,2,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,1117.083333,39,0,0,412.3,0,1,5.029057,412.3,0,1,0,0,0,0,0,0,0,0,0,1
98960859,2,0,1,681,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1417.12,0,1,0,11.995801,1417.12,0,1,0,0,0,0,0,1,0,0,0,2
98960942,2,0,0,441,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,42.5,40,0,0,0,0,0,2.152527,0,0,1,0,0,0,0,0,0,0,0,1,1
98960960,2,0,0,0,0,1,0,0,1,1,0.21,0,0,0,0.77,0.03,0,32,0,0,119,4,659.504166,0,0,244.000833,566.666666,57,0,0,137.47,0,1,2.152527,137.47,0,1,0,0,0,0,0,0,1,0,1,1
98960987,2,0,0,626,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.416666,0,0,0,0,39,0,0,0.07,0,1,3.456232,0.07,0,1,0,0,0,0,0,0,0,0,1,1
98961020,2,0,1,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,4.46,0,1,0.848822,4.46,0,0,1,0,0,0,0,0,0,0,1,1
98961049,2,0,0,549,0,1,1,0,1,0,0.71,0,0,0.22,0.06,0,0,35,11,0,3,0,500.833333,9.990833,0,0.8025,0,30,1,0,0.23,0,1,2.775398,0.23,0,0,1,0,0,0,0,0,0,0,1,1
98961109,2,0,1,342,0,1,0,0,1,1,0.74,0,0,0,0.25,0.01,0,136,0,0,45,2,445.833333,0,0,63.360833,65.25,35,0,0,0.95,0,1,2.775398,0.95,0,0,1,0,0,0,0,0,0,0,1,1
98961175,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98961237,2,0,0,0,0,1,1,0,0,1,0.68,0,0,0.09,0,0.23,0,15,2,0,0,5,525.416666,675,0,0,498.333333,37,0,0,4720.37,0,1,1.303705,4720.37,0,1,0,0,0,0,0,0,0,0,0,1
98961258,2,0,0,0,0,1,1,1,1,1,0.23,0.52,0.2,0.22,0.25,0.09,2,33,32,29,36,13,310.640833,390.076666,544.833333,57.733333,145,37,0,0,17.27,0,1,18.117269,17.27,0,1,0,0,0,0,0,0,0,0,1,1
98961275,2,0,1,418,0,1,1,0,1,1,0.09,0,0,0.48,0.43,0.01,2,15,83,0,74,1,32.5,250.263333,0,90.474166,32.840833,23,0,1107.32,0,1,0,17.511838,1107.32,0,0,1,0,0,0,0,0,1,0,0,2
98961291,2,0,1,338,0.77,1,1,0,1,1,0.41,0,0,0.06,0.39,0.14,0,74,11,0,70,25,902.166666,107.269166,0,166.576666,476.416666,37,1,1334.449,235.491,0.85,0.15,24.743258,1569.94,0,0,1,0,0,0,0,0,1,1,1,2
98961318,2,0,0,484,0,1,0,0,0,1,0.85,0,0,0,0,0.15,0,35,0,0,0,6,467.333333,0,0,0,140.833333,34,1,0,1.27,0,1,2.775398,1.27,0,0,1,0,0,0,0,0,0,0,0,1
98961351,2,0,1,540,0,1,0,0,1,1,0.16,0,0,0,0.77,0.07,0,43,0,0,201,18,334.583333,0,0,274.1,437.916666,34,0,0,0.94,0,1,2.152527,0.94,0,1,0,0,0,0,0,0,0,0,1,1
98961423,2,0,0,0,0,1,0,0,0,1,0.36,0,0,0,0,0.64,0,4,0,0,0,7,108.333333,0,0,0,2275,48,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98961436,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98961437,2,0,1,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,26.58,0,1,1.303705,26.58,0,1,0,0,0,0,0,0,0,0,0,1
98961486,2,0,0,,0,1,1,0,1,1,0.09,0,0,0.21,0.63,0.07,2,20,47,0,138,15,102.083333,123.468333,0,195.8,402.060833,59,0,0,0.58,0,1,9.982262,0.58,0,1,0,0,0,0,0,0,0,0,1,1
98961537,2,0,1,,0,1,1,0,1,1,0.12,0,0,0.26,0.62,0,2,32,73,0,171,1,36.333333,793.41,0,135.7175,25,29,1,0,367.49,0,1,2.775398,367.49,0,0,1,0,0,0,0,0,0,0,0,1
98961555,2,0,1,0,0,1,0,0,1,1,0.66,0,0,0,0.1,0.24,0,65,0,0,10,24,424.166666,0,0,10.565833,204.375,25,1,0,10.37,0,1,14.155708,10.37,0,0,1,0,0,0,0,0,0,0,1,1
98961615,2,0,0,,0,1,1,0,1,1,0.13,0,0,0.22,0.61,0.04,2,59,96,0,272,17,661.25,1108.0025,0,558.36,509.166666,37,0,0,336.29,0,1,6.117224,336.29,0,1,0,0,0,0,0,0,0,0,0,1
98961687,2,0,0,408,0,1,0,0,0,0,1,0,0,0,0,0,0,36,0,0,0,0,602.583333,0,0,0,0,32,1,0,2.56,0,1,2.152527,2.56,0,1,0,0,0,0,0,0,0,0,1,1
98961701,2,0,1,453,0,1,0,0,0,1,0.88,0,0,0,0,0.13,0,7,0,0,0,1,45,0,0,0,21.1975,31,0,0,119.89,0,1,0.848822,119.89,0,1,0,0,0,0,0,0,0,0,1,1
98961708,2,0,1,494,0,1,0,0,1,0,0.89,0,0,0,0.11,0,0,114,0,0,14,0,355,0,0,15.969166,0,30,0,0,4.11,0,1,2.152527,4.11,0,1,0,0,0,0,0,0,0,0,1,1
98961751,2,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98961758,2,0,1,428,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,41.416666,22,0,0,0.02,0,1,2.152527,0.02,0,1,0,0,0,0,0,0,0,0,1,1
98961846,2,0,1,563,0,1,0,0,0,1,0.63,0,0,0,0,0.38,0,10,0,0,0,6,171.916666,0,0,0,1203.333333,38,0,0,0.01,0,1,2.775398,0.01,0,0,1,0,0,0,0,0,0,0,1,1
98961929,2,0,0,,0,1,0,0,1,1,0.15,0,0,0,0.83,0.03,0,23,0,0,130,4,421.25,0,0,230.756666,121.364166,34,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98961937,2,0,0,,0,1,0,0,1,1,0.45,0,0,0,0.48,0.07,0,74,0,0,80,11,801.25,0,0,288.801666,1930.833333,48,0,0,5.54,0,1,2.152527,5.54,0,1,0,0,0,0,0,0,0,0,1,1
98961976,2,0,1,593,0,1,0,0,1,1,0.36,0,0,0,0.63,0.01,0,123,0,0,212,4,1342.625,0,0,1056.560833,283.333333,47,1,0,151.14,0,1,4.423576,151.14,0,1,0,0,0,0,0,0,0,0,1,1
98961979,2,0,0,0,0,1,0,0,1,0,0.97,0,0,0,0.03,0,0,113,0,0,3,0,827.333333,0,0,7.038333,0,28,1,0,149.58,0,1,2.152527,149.58,0,1,0,0,0,0,0,0,0,0,1,1
98962065,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98962075,2,0,1,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98962117,2,0,1,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,2.43,0,1,4.079103,2.43,0,1,1,0,0,0,0,0,0,0,1,2
98962196,2,0,0,402,0,1,0,0,1,0,0.73,0,0,0,0.27,0,0,24,0,0,9,0,452.5,0,0,3.474166,0,38,0,0,0.72,0,1,2.775398,0.72,0,0,1,0,0,0,0,0,0,0,1,1
98962198,2,0,0,549,0,1,0,0,1,0,0.89,0,0,0,0.11,0,0,17,0,0,2,0,435,0,0,0.320833,0,30,0,248.9157,2.5143,0.99,0.01,18.36066,251.43,0,0,1,0,0,0,0,0,0,1,1,2
98962298,2,0,0,354,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.166666,0,0,0,0,35,0,0,0.01,0,1,3.442319,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98962358,2,0,0,572,0,1,0,0,1,1,0.33,0,0,0,0.33,0.33,0,1,0,0,1,1,30,0,0,0.355833,33.333333,39,0,0,0.9,0,1,3.456232,0.9,0,1,0,0,0,0,0,0,0,0,1,1
98962362,2,0,1,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1.22,0,1,0.848822,1.22,0,1,0,0,0,0,0,0,0,0,1,1
98962435,2,0,0,614,1,1,0,0,1,1,0.44,0,0,0,0.53,0.03,0,97,0,0,116,7,375.833333,0,0,131.651666,104,28,0,11039.07,0,1,0,15.591844,11039.07,1,0,1,0,0,0,0,0,0,0,1,2
98962467,2,0,0,596,1,1,1,0,1,1,0.28,0,0,0.11,0.51,0.09,1,47,19,0,87,16,1014.166666,70.9275,0,158.4775,98.316666,31,1,2141.66,0,1,0,33.945922,2141.66,0,0,1,0,0,0,0,0,1,1,1,2
98962494,2,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31.2,0,1,1.303705,31.2,0,1,0,0,0,0,0,0,0,0,0,1
98962788,2,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,10.01,0,1,3.456232,10.01,0,1,0,0,0,0,0,0,0,0,1,1
98962854,2,0,1,468,0,1,0,0,0,1,0.11,0,0,0,0,0.89,0,2,0,0,0,17,11.666666,0,0,0,123.423333,57,0,0,90.01,0,1,3.456232,90.01,0,1,0,0,0,0,0,0,0,0,1,1
98962856,2,0,1,458,0,1,0,0,1,1,0.82,0,0,0,0.09,0.09,0,9,0,0,1,1,32.916666,0,0,4.3775,41.666666,42,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98962857,2,0,0,0,0,1,1,0,1,1,0.29,0,0,0.38,0.17,0.17,0,7,9,0,4,4,208.75,210.481666,0,1.916666,2185.083333,47,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98962866,2,0,0,0,0,1,0,0,1,1,0.86,0,0,0,0.03,0.11,0,32,0,0,1,4,118.333333,0,0,0.8875,64.6125,34,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98962875,2,0,0,560,1,1,0,0,1,1,0.17,0,0,0,0.82,0.01,0,56,0,0,263,2,220.861666,0,0,463.6175,20.666666,38,1,622.055,12.695,0.98,0.02,20.513187,634.75,0,1,1,0,0,0,0,0,1,1,1,3
98962902,2,0,0,543,1,1,0,0,1,1,0.54,0,0,0,0.31,0.15,0,7,0,0,4,2,90.833333,0,0,4.778333,538.333333,54,0,6943.0844,141.6956,0.98,0.02,12.844623,7084.78,0,1,0,0,0,0,0,1,0,0,1,2
98962945,2,0,1,374,0.15,1,1,1,1,1,0.36,0.43,0.01,0.31,0.26,0.06,2,201,173,5,145,34,505.8975,474.896666,20.416666,182.006666,146.541666,36,1,7089.23,0,1,0,38.985715,7089.23,0,1,1,0,0,0,0,1,0,0,1,3
98962948,2,0,0,579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8537.95,0,1,0,43.166325,8537.95,0,1,0,0,0,0,0,1,1,1,0,3
98962972,2,0,0,415,0,1,1,0,1,1,0.08,0,0,0.51,0.29,0.12,2,32,209,0,120,50,305.586666,12192.9375,0,334.859166,9026.095833,31,0,2279.1118,14000.2582,0.14,0.86,52.711637,16279.37,0,1,1,0,0,0,0,0,1,1,1,3
98963043,2,0,1,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1384.84,0,1,2.152527,1384.84,0,1,0,0,0,0,0,0,0,0,1,1
98963121,2,0,0,516,1,1,0,0,1,1,0.48,0,0,0,0.18,0.34,0,24,0,0,9,17,183.75,0,0,7.883333,83.333333,23,0,7309.21,0,1,0,13.873173,7309.21,0,1,0,0,0,0,0,1,0,0,1,2
98963224,2,0,0,,0,1,0,0,1,1,0.93,0,0,0,0.01,0.06,0,91,0,0,1,6,659.166666,0,0,0.791666,180,22,1,0,2259.5,0,1,4.079103,2259.5,0,1,1,0,0,0,0,0,0,0,1,2
98963239,2,0,0,,0,1,1,0,1,1,0.21,0,0,0.03,0.67,0.1,0,45,7,0,145,21,239.396666,18.408333,0,359.9425,498.541666,60,0,0,30.27,0,1,2.693326,30.27,0,1,0,0,0,0,0,0,0,0,1,1
98963281,2,0,1,411,0,1,0,0,1,0,0.87,0,0,0,0.13,0,0,88,0,0,13,0,392.666666,0,0,18.086666,0,30,0,0,1.78,0,1,2.152527,1.78,0,1,0,0,0,0,0,0,0,0,1,1
98963304,2,0,1,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98963328,2,0,1,372,0,1,0,0,1,1,0.34,0,0,0,0.39,0.27,0,32,0,0,36,25,87.5,0,0,22.944166,112.791666,39,0,0,55.09,0,1,3.180364,55.09,0,1,0,0,0,0,0,0,0,0,1,1
98963431,2,0,0,,0,1,0,0,1,0,0.69,0,0,0,0.31,0,0,50,0,0,22,0,497.083333,0,0,26.226666,0,24,1,0,4.89,0,1,2.152527,4.89,0,1,0,0,0,0,0,0,0,0,1,1
98963457,2,0,1,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,13984,0,1,0,3.456232,13984,0,1,0,0,1,0,0,0,0,0,1,2
98963474,2,0,1,541,0.64,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,120.410833,24,0,8909.18,0,1,0,13.299506,8909.18,0,1,0,0,0,0,0,1,0,0,0,2
98963478,2,0,0,415,0,1,0,1,1,1,0.55,0.83,0.1,0,0.17,0.17,0,16,0,3,5,5,119.166666,0,22.083333,3.903333,65,49,0,0,0.08,0,1,2.152527,0.08,0,1,0,0,0,0,0,0,0,0,1,1
98963492,2,0,0,657,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,155.75,29,0,6059.57,0,1,0,14.119866,6059.57,0,1,0,0,0,0,0,1,0,0,0,2
98963532,2,0,1,462,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,7828.62,0,1,0,28.429885,7828.62,0,1,0,0,0,0,0,1,1,0,1,3
98963533,2,0,0,547,0,1,0,0,0,1,0.5,0,0,0,0,0.5,0,3,0,0,0,3,1.666666,0,0,0,3.75,25,0,0,3.26,0,1,2.152527,3.26,0,1,0,0,0,0,0,0,0,0,1,1
98963561,2,0,0,,0,1,1,0,1,1,0.08,0,0,0.52,0.31,0.09,2,62,409,0,247,71,366.666666,6950.51,0,448.664166,2458.655833,27,0,1341.8352,2385.4848,0.36,0.64,35.849806,3727.32,0,1,1,0,0,0,0,0,1,1,0,3
98963569,2,0,0,583,0,1,0,0,0,1,0.2,0,0,0,0,0.8,0,1,0,0,0,4,41.666666,0,0,0,329,36,0,0,969.98,0,1,2.775398,969.98,0,0,1,0,0,0,0,0,0,0,1,1
98963591,2,0,0,685,1,0,1,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,28.743333,0,0,0,30,0,0,115.17,0,1,18.90146,115.17,0,0,1,0,0,0,0,0,1,1,1,2
98963637,2,0,1,593,0.43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,135.503333,27,0,8987.66,0,1,0,13.037008,8987.66,0,1,0,0,0,0,0,1,0,0,0,2
98963642,2,0,0,748,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,136.58,55,0,2335.0852,47.6548,0.98,0.02,13.884085,2382.74,0,1,0,0,0,0,0,1,0,0,1,2
98963659,2,0,1,548,0,1,0,0,1,1,0.6,0,0,0,0.4,0.01,0,165,0,0,110,2,520.75,0,0,101.413333,22.916666,30,1,0,171.72,0,1,2.152527,171.72,0,1,0,0,0,0,0,0,0,0,1,1
98963684,2,0,0,,0,1,0,0,1,1,0.33,0,0,0,0.42,0.24,0,33,0,0,42,24,132.583333,0,0,77.6925,156.775,45,0,0,26.46,0,1,4.262352,26.46,0,1,0,0,0,0,0,0,0,0,1,1
98963768,2,0,1,515,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2.916666,61,0,0,181.78,0,1,1.303705,181.78,0,1,0,0,0,0,0,0,0,0,0,1
98963775,2,0,0,0,0,1,0,1,1,1,0.25,0.82,0.08,0,0.18,0.49,0,99,0,31,70,191,1067.166666,0,411.416666,126.52,4123.720833,27,0,0,0.53,0,1,45.718767,0.53,0,1,0,0,0,0,0,0,0,0,1,1
98963800,2,0,0,594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,5512.57,0,1,0,12.844623,5512.57,0,1,0,0,0,0,0,1,0,0,1,2
98963809,2,0,0,,,0,0,0,1,1,0,0,0,0,0.33,0.67,0,0,0,0,1,2,0,0,0,33.4,69.375,25,0,0,558.21,0,1,6.179299,558.21,0,1,1,0,0,0,0,0,0,0,0,2
98963820,2,0,1,322,0.79,1,1,0,1,1,0.35,0,0,0.29,0.24,0.12,2,140,118,0,99,48,369.083333,325.841666,0,125.161666,174.765,24,1,9087.58,0,1,0,16.853061,9087.58,0,1,1,0,0,0,0,1,0,0,1,4
98963841,2,0,0,407,1,1,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,388.333333,0,0,0,0,49,0,1408.8195,14.2305,0.99,0.01,19.664365,1423.05,0,1,1,0,0,0,0,0,1,1,1,3
98963916,2,0,1,544,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,6182.6,0,1,0,12.844623,6182.6,0,1,0,0,0,0,0,1,0,0,1,2
98963932,2,0,0,609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5284.78,0,1,0,11.995801,5284.78,0,1,0,0,0,0,0,1,0,0,0,2
98963978,2,0,0,513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,5416.89,0,1,0,11.995801,5416.89,0,1,0,0,0,0,0,1,0,0,0,2
98964102,2,0,1,596,0.75,1,1,0,1,1,0.34,0,0,0.23,0.41,0.01,2,129,88,0,156,4,338.416666,480.0125,0,163.551666,63.416666,26,1,9402.4336,191.8864,0.98,0.02,29.052756,9594.32,0,0,1,0,0,0,0,1,1,1,1,3
98964124,2,0,1,0,0,1,0,0,1,1,0.27,0,0,0,0.72,0.01,0,46,0,0,122,1,113.75,0,0,255.329166,92.916666,22,0,0,0.02,0,1,2.152527,0.02,0,1,0,0,0,0,0,0,0,0,1,1
98964130,2,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0.13,0,1,1.303705,0.13,0,1,0,0,0,0,0,0,0,0,0,1
98964154,2,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,7686.78,0,1,0,28.429885,7686.78,0,1,0,0,0,0,0,1,1,0,0,2
98964213,2,0,0,521,0,1,0,0,0,0,1,0,0,0,0,0,0,103,0,0,0,0,978.75,0,0,0,0,37,1,0,0.39,0,1,2.152527,0.39,0,1,0,0,0,0,0,0,0,0,1,1
98964352,2,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,424.5,0,0,0,0,24,1,0,0.03,0,1,2.775398,0.03,0,0,1,0,0,0,0,0,0,0,1,1
98964367,2,0,1,422,0,1,0,0,1,1,0.68,0,0,0,0.26,0.06,0,70,0,0,27,6,315,0,0,97.7,128.925,25,0,3358.47,0,1,0,4.079103,3358.47,0,1,1,0,1,0,0,0,0,0,1,3
98964378,2,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98964394,2,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,10.01,0,1,3.456232,10.01,0,1,0,0,0,0,0,0,0,0,1,1
98964495,2,0,0,0,0,1,0,0,1,0,0.17,0,0,0,0.83,0,0,2,0,0,10,0,1.666666,0,0,4.2375,0,30,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98964509,2,0,0,460,0,1,1,0,1,1,0.09,0,0,0.05,0.84,0.02,0,5,3,0,49,1,48.333333,373.965,0,232.086666,9.166666,27,0,9334.8,0,1,0,12.844623,9334.8,0,1,0,0,0,0,0,1,0,0,1,2
98964543,2,0,0,,0,1,0,0,1,1,0.63,0,0,0,0.36,0.01,0,88,0,0,51,1,357.583333,0,0,121.215833,7.896666,24,1,0,0.03,0,1,2.152527,0.03,0,1,0,0,0,0,0,0,0,0,1,1
98964550,2,0,1,410,0,1,0,0,1,0,0.72,0,0,0,0.28,0,0,135,0,0,53,0,827.083333,0,0,122.344166,0,25,1,0,86.89,0,1,2.152527,86.89,0,1,0,0,0,0,0,0,0,0,1,1
98964595,2,0,1,406,0,1,0,0,1,0,0.83,0,0,0,0.17,0,0,106,0,0,22,0,573.333333,0,0,18.206666,0,33,1,0,0.07,0,1,2.775398,0.07,0,0,1,0,0,0,0,0,0,0,1,1
98964629,2,0,0,495,1,1,0,0,0,1,0.5,0,0,0,0,0.5,0,1,0,0,0,1,10,0,0,0,14.629166,33,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98964665,2,0,1,608,0,1,0,0,1,0,0.29,0,0,0,0.71,0,0,2,0,0,5,0,1.25,0,0,2.4925,0,24,0,0,0,0,0,2.152527,0,0,1,0,0,0,0,0,0,0,0,1,1
98964669,2,0,0,570,0,1,0,0,1,1,0.4,0,0,0,0.4,0.2,0,2,0,0,2,1,6.25,0,0,5.693333,25,27,0,0,18.64,0,1,2.693326,18.64,0,1,0,0,0,0,0,0,0,0,1,1
98964702,2,0,0,454,0,1,0,1,1,1,0.23,0.25,0,0,0.75,0.02,0,56,0,1,183,4,422.5,0,2.511666,365.790833,11.358333,31,0,0,0.97,0,1,3.856996,0.97,0,0,1,0,0,0,0,0,0,0,1,1
98964785,2,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98964794,2,0,1,513,0.95,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,9.945,30,0,0,0,0,0,11.995801,0,0,1,0,0,0,0,0,0,0,0,0,1
98964835,2,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,3.72,0,1,3.001349,3.72,0,1,0,0,0,0,0,0,0,0,1,1
98964859,2,0,1,,0,1,0,0,1,0,0.75,0,0,0,0.25,0,0,55,0,0,18,0,549.583333,0,0,19.521666,0,23,1,0,4.65,0,1,2.152527,4.65,0,1,0,0,0,0,0,0,0,0,1,1
98964862,2,0,0,565,1,1,1,0,1,1,0.42,0,0,0.01,0.48,0.08,0,143,4,0,162,28,1437.5,160.833333,0,479.7125,1379.519166,25,1,6190.9248,257.9552,0.96,0.04,33.981049,6448.88,0,1,0,0,0,0,0,1,1,1,1,3
98964864,2,0,0,,0,1,0,0,1,0,0.93,0,0,0,0.07,0,0,25,0,0,2,0,489.166666,0,0,1.100833,0,25,1,0,3.01,0,1,2.152527,3.01,0,1,0,0,0,0,0,0,0,0,1,1
98964870,2,0,0,512,1,1,1,0,1,1,0.31,0,0,0.21,0.44,0.05,2,120,80,0,170,20,518.666666,211.828333,0,169.765,251.003333,24,1,1274.8918,26.0182,0.98,0.02,22.912906,1300.91,0,1,0,0,0,0,0,0,1,1,1,2
98964904,2,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98964977,2,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1
98965046,2,0,0,634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,8973.18,0,1,0,12.844623,8973.18,0,1,0,0,0,0,0,1,0,0,1,2
