llave_cod_cliente,admin_antiguedad_banco,admin_flag_gerenciado,buro_creditos_otros_bancos,buro_score_apc,buro_wallet_share,comp_flag_atm,comp_flag_bpi,comp_flag_cnb,comp_flag_pos,comp_flag_suc,comp_perc_atm,comp_perc_canal_fisico,comp_perc_cnb,comp_perc_bpi,comp_perc_pos,comp_perc_suc,comp_score_digital,comp_txn_atm,comp_txn_bpi,comp_txn_cnb,comp_txn_pos,comp_txn_suc,comp_usd_atm_prom,comp_usd_bpi_prom,comp_usd_cnb_prom,comp_usd_pos_prom,comp_usd_suc_prom,dem_edad,dem_planilla,finc_bal_act,finc_bal_pas,finc_perc_act_tc,finc_perc_pas_tc,finc_sva,finc_tamano_comercial,pdcto_flag_auto,pdcto_flag_cta_ahorro,pdcto_flag_cta_corriente,pdcto_flag_cta_dpf,pdcto_flag_financomer,pdcto_flag_garantizado,pdcto_flag_hipoteca,pdcto_flag_pp,pdcto_flag_seguros,pdcto_flag_tiene_tdc,pdcto_flag_tiene_tdd,pdcto_ivc_actual,dem_salario
98801515,5,0,0,553,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,46.704166,40,0,0,0.24,0,1,4.079103,0.24,0,1,1,0,0,0,0,0,0,0,1,2,618.50
98801548,5,0,1,349,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.779166,24,0,0,0.65,0,1,2.60741,0.65,0,1,0,0,0,0,0,0,0,0,0,1,650.54
98801594,5,0,1,516,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,42429.03,0,1,0,25.731026,42429.03,0,0,0,0,0,0,1,0,1,0,0,2,727.71
98801889,5,0,1,451,0,1,0,0,0,1,0.93,0,0,0,0,0.07,0,13,0,0,0,1,254.166666,0,0,0,14.6275,35,1,0,8.71,0,1,6.23163,8.71,0,1,1,0,0,0,0,0,0,0,1,2,687.40
98802028,5,0,0,537,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.833333,49,0,0,13.71,0,1,2.152527,13.71,0,1,0,0,0,0,0,0,0,0,1,1,676.47
98802064,5,0,0,675,1,1,0,0,1,1,0.78,0,0,0,0.2,0.01,0,120,0,0,31,2,691.166666,0,0,36.695833,8.204166,43,0,3676.2,0,1,0,12.844623,3676.2,0,1,0,0,0,0,0,1,0,0,1,2,1033.50
98802089,5,0,0,,0,1,1,0,1,1,0.1,0,0,0.2,0.63,0.08,2,123,251,0,801,97,1044.583333,6498.001666,0,1063.748333,9840.75,37,0,3276.9926,66.8774,0.98,0.02,37.677629,3343.87,0,1,1,0,0,0,0,0,1,1,1,3,1063.95
98802119,5,0,0,668,1,1,1,0,1,1,0.55,0,0,0.19,0.25,0.01,2,119,40,0,55,2,552.916666,469.033333,0,163.8375,48.025833,34,1,35933.8462,733.3438,0.98,0.02,14.891788,36667.19,0,1,0,0,0,0,1,0,0,0,1,2,686.85
98802302,5,0,1,480,0.65,1,0,0,1,1,0.8,0,0,0,0.13,0.07,0,110,0,0,18,9,552,0,0,29.651666,28.75,53,1,6504.38,0,1,0,16.534192,6504.38,0,0,1,0,0,0,0,1,0,0,1,2,596.86
98802650,5,0,1,378,0,1,0,0,1,1,0.58,0,0,0,0.25,0.17,0,7,0,0,3,2,102.166666,0,0,3.791666,43.76,36,0,0,1.33,0,1,1.303705,1.33,0,1,0,0,0,0,0,0,0,0,0,1,674.17
98802813,5,0,0,631,1,1,0,0,1,0,0.68,0,0,0,0.32,0,0,98,0,0,46,0,633.75,0,0,107.841666,0,40,1,4859.7,1619.9,0.75,0.25,34.107412,6479.6,0,1,0,0,0,0,0,1,1,1,1,3,679.16
98803001,5,0,0,0,1,1,1,0,1,1,0.11,0,0,0.29,0.58,0.02,2,27,74,0,145,6,93.75,536.208333,0,123.304166,179.969166,28,0,0,2224.47,0,1,2.693326,2224.47,0,1,0,0,0,0,0,0,0,0,1,1,1239.05
98803276,5,0,1,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,51237.3,0,1,0,10.145764,51237.3,0,1,0,0,0,0,1,0,0,0,0,2,626.40
98803351,5,0,1,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,43.87,0,1,2.60741,43.87,0,1,0,0,0,0,0,0,0,0,0,1,766.40
98803354,5,0,1,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.02,0,1,2.152527,0.02,0,1,0,0,0,0,0,0,0,0,1,1,964.70
98803378,5,0,0,,0,1,0,0,1,1,0.86,0,0,0,0.11,0.03,0,60,0,0,8,2,583.333333,0,0,15.283333,29.638333,23,0,0,2.65,0,1,3.208958,2.65,0,1,0,0,0,0,0,0,0,0,1,1,661.51
98803415,5,0,1,673,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,3809.24,0,1,0,41.86262,3809.24,0,1,0,0,0,0,0,1,1,0,0,3,766.40
98803538,5,0,1,787,0,1,0,0,1,1,0.31,0,0,0,0.36,0.33,0,26,0,0,30,28,352.083333,0,0,65.923333,494.753333,40,0,0,201.54,0,1,4.25773,201.54,0,1,0,0,0,0,0,0,0,0,1,1,687.40
98803585,5,0,0,,0,1,1,0,1,1,0.07,0,0,0.28,0.64,0.01,2,50,198,0,456,4,306.25,2041.286666,0,715.8225,58.75,34,0,7116.4729,220.0971,0.97,0.03,31.391705,7336.57,1,1,0,0,0,0,0,0,1,0,1,2,1229.22
98803670,5,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,40.38,0,1,,40.38,0,1,0,0,0,0,0,0,0,0,0,1,717.95
98803765,5,0,1,682,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,49398.45,0,1,0,11.449469,49398.45,0,1,0,0,0,0,1,0,0,0,0,2,766.40
98803865,5,0,0,,0,1,0,0,1,0,0.95,0,0,0,0.05,0,0,63,0,0,3,0,463.083333,0,0,1.108333,0,26,1,0,5.46,0,1,2.152527,5.46,0,1,0,0,0,0,0,0,0,0,1,1,618.50
98803963,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1.49,0,1,10.692096,1.49,0,1,0,0,0,0,0,0,0,0,0,1,791.10
98804057,5,0,1,649,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,13294.24,0,1,0,10.692096,13294.24,0,0,0,0,0,0,0,1,0,0,0,1,970.80
98804353,5,0,1,423,0,1,0,0,1,0,0.93,0,0,0,0.07,0,0,63,0,0,5,0,390,0,0,15.641666,0,47,0,0,2.72,0,1,2.152527,2.72,0,1,0,0,0,0,0,0,0,0,1,1,626.40
98804407,5,0,0,572,0,0,1,0,0,1,0,0,0,0.6,0,0.4,0,0,3,0,0,2,0,30.416666,0,0,19.8675,44,0,20246.8,0,1,0,13.618198,20246.8,1,1,1,0,0,0,0,0,0,0,0,3,1200.00
98804666,5,0,1,444,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,4509.25,0,1,0,10.692096,4509.25,0,0,0,0,0,0,0,1,0,0,0,1,703.68
98804886,5,0,1,759,0,1,1,0,1,0,0.68,0,0,0.25,0.07,0,1,59,22,0,6,0,823.333333,108.583333,0,16.008333,0,30,1,0,383.5,0,1,2.775398,383.5,0,0,1,0,0,0,0,0,0,0,1,1,816.66
98804940,5,0,0,502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,6609.24,66.76,0.99,0.01,12.844623,6676,0,1,0,0,0,0,0,1,0,0,1,2,658.05
98804965,5,0,0,563,0,1,0,0,1,1,0.64,0,0,0,0.27,0.09,0,7,0,0,3,1,12.916666,0,0,3.5375,16.666666,31,0,0,1.17,0,1,2.152527,1.17,0,1,0,0,0,0,0,0,0,0,1,1,618.50
98805106,5,0,1,403,0,1,0,0,1,0,0.67,0,0,0,0.33,0,0,6,0,0,3,0,46.666666,0,0,1.160833,0,36,0,0,0.02,0,1,4.927925,0.02,0,1,1,0,0,0,0,0,0,0,1,2,733.61
98805227,5,0,0,0,0,1,0,0,1,1,0.71,0,0,0,0.2,0.09,0,56,0,0,16,7,356.666666,0,0,79.0725,274.416666,47,0,0,1019.3,0,1,3.653326,1019.3,0,1,0,0,0,0,0,0,0,0,1,1,743.71
98805244,5,0,1,701,0.15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,295,31,0,6559.14,0,1,0,13.057838,6559.14,1,1,0,0,0,0,0,0,0,0,0,2,687.40
98805446,5,0,1,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,5.05,0,1,,5.05,0,1,0,0,0,0,0,0,0,0,0,1,703.76
98805457,5,0,0,654,0,1,0,0,1,1,0.44,0,0,0,0.25,0.31,0,45,0,0,26,32,899.583333,0,0,64.24,1049.726666,33,0,0,1.12,0,1,4.326892,1.12,0,1,0,0,0,0,0,0,0,0,1,1,791.10
98805674,5,0,0,,0,1,0,0,1,1,0.06,0,0,0,0.56,0.39,0,1,0,0,10,7,8.333333,0,0,72.466666,1005.173333,63,0,0,5199.87,0,1,3.516817,5199.87,0,1,0,0,0,0,0,0,0,0,1,1,626.40
98805710,5,0,1,451,0.01,1,1,0,1,1,0.39,0,0,0.02,0.57,0.02,0,50,2,0,73,3,678.779166,3.333333,0,88.6175,84.166666,31,1,110.6016,4.6084,0.96,0.04,19.956675,115.21,0,0,1,0,0,0,0,0,1,1,1,2,695.77
98805868,5,0,1,287,0.53,1,0,0,0,1,0.83,0,0,0,0,0.17,0,5,0,0,0,1,20.114166,0,0,0,23.333333,47,0,0,0.02,0,1,2.152527,0.02,0,1,1,0,0,0,0,0,0,0,1,2,707.53
98805961,5,0,1,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0.65,0,1,2.152527,0.65,0,1,0,0,0,0,0,0,0,0,1,1,704.91
98806128,5,0,0,,0,1,1,0,1,1,0.08,0,0,0.5,0.36,0.06,2,11,70,0,50,8,224.166666,1208.118333,0,199.9775,1242.024166,39,0,8633.8317,649.8583,0.93,0.07,17.846199,9283.69,1,1,1,0,0,0,0,0,0,0,0,3,955.92
98806546,5,0,0,,0,1,1,0,1,1,0.33,0,0,0.08,0.5,0.09,1,49,12,0,75,14,455.416666,149.39,0,263.940833,563.95,35,0,0,1.99,0,1,7.510343,1.99,0,1,0,0,0,0,0,0,0,0,1,1,907.97
98806810,5,0,0,608,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1462.866666,0,0,0,26,0,19906.69,0,1,0,11.995801,19906.69,0,1,0,0,0,0,0,1,0,0,0,2,1464.32
98807232,5,0,0,512,0,1,0,0,1,1,0.53,0,0,0,0.45,0.02,0,27,0,0,23,1,271.666666,0,0,52.825,41.666666,46,0,911.36,0,1,0,19.664365,911.36,0,0,1,0,0,0,0,0,1,1,1,2,834.56
98807271,5,0,1,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,27.87,0,1,,27.87,0,1,0,0,0,0,0,0,0,0,0,1,958.82
98807324,5,0,1,578,0,1,1,0,1,0,0.09,0,0,0.35,0.56,0,2,37,146,0,233,0,120.0875,542.2,0,549.508333,0,36,1,0,180.74,0,1,2.693326,180.74,0,1,0,0,0,0,0,0,0,0,1,1,848.74
98807518,5,0,0,537,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,266.666666,35,0,0,169.7,0,1,2.85583,169.7,0,1,0,0,0,0,0,0,0,0,0,1,886.25
98807815,5,0,1,361,0,1,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,157.083333,0,0,0,0,36,0,0,5.62,0,1,2.775398,5.62,0,0,1,0,0,0,0,0,0,0,1,1,674.70
98807816,5,0,1,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,127.13,0,1,,127.13,0,1,1,0,0,0,0,0,0,0,0,2,685.84
98807874,5,0,1,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,50.01,0,1,,50.01,0,1,0,0,0,0,0,0,0,0,0,1,944.80
98807892,5,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,27.95,0,1,,27.95,0,1,0,0,0,0,0,0,0,0,0,1,741.67
98808205,5,0,1,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,2.775398,0,0,0,1,0,0,0,0,0,0,0,1,1,689.98
98808242,5,0,1,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1.23,0,1,,1.23,0,0,1,0,0,0,0,0,0,0,0,1,807.72
98808359,5,0,1,692,0,0,0,1,0,1,0,0,0.18,0,0,0.82,0,0,0,2,0,9,0,0,36.5,0,164.583333,28,0,13085.56,0,1,0,14.350856,13085.56,1,1,0,0,0,0,0,0,0,0,0,2,766.40
98808388,5,0,1,475,0,1,0,0,1,1,0.82,0,0,0,0.06,0.12,0,77,0,0,6,11,287.916666,0,0,24.129166,444.785,58,0,0,0,0,0,2.152527,0,0,1,0,0,0,0,0,0,0,0,1,1,791.10
98808389,5,0,1,550,0,1,0,0,1,0,0.89,0,0,0,0.11,0,0,144,0,0,17,0,555.654166,0,0,55.004166,0,47,0,0,0.98,0,1,2.152527,0.98,0,1,0,0,0,0,0,0,0,0,1,1,964.70
98808661,5,0,1,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,53.22,0,1,,53.22,0,1,0,0,0,0,0,0,0,0,0,1,766.40
98808689,5,0,0,593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,2688.34,0,1,0,19.110262,2688.34,0,0,1,0,0,0,0,0,1,1,0,2,858.66
98810270,5,0,1,356,0,1,0,0,1,0,0.75,0,0,0,0.25,0,0,87,0,0,29,0,519.074166,0,0,72.285833,0,30,0,0,1.99,0,1,2.775398,1.99,0,0,1,0,0,0,0,0,0,0,1,1,684.78
98810349,5,0,1,549,0,1,0,0,0,1,0.99,0,0,0,0,0.01,0,121,0,0,0,1,677.083333,0,0,0,12.5,33,1,0,106.46,0,1,3.456232,106.46,0,1,0,0,0,0,0,0,0,0,1,1,697.33
98810523,5,0,1,599,0.49,1,0,0,1,1,0.59,0,0,0,0.29,0.13,0,74,0,0,36,16,1253.333333,0,0,116.1775,1210.766666,59,1,6099.836,321.044,0.95,0.05,16.682771,6420.88,0,1,1,0,0,0,0,1,0,0,1,3,803.00
98810546,5,0,1,570,0,1,0,0,1,1,0.85,0,0,0,0.04,0.11,0,40,0,0,2,5,474,0,0,1.448333,133.871666,66,0,0,1.67,0,1,2.152527,1.67,0,1,0,0,0,0,0,0,0,0,1,1,791.10
98811040,5,0,0,,0,1,0,0,1,1,0.18,0,0,0,0.81,0.01,0,74,0,0,340,6,428.75,0,0,705.096666,130.4675,39,1,0,667.34,0,1,5.160701,667.34,0,1,1,0,0,0,0,0,0,0,0,2,791.21
98811210,5,0,1,686,0,1,0,0,1,0,0.71,0,0,0,0.29,0,0,56,0,0,23,0,1089,0,0,54.3625,0,43,0,0,624.67,0,1,2.152527,624.67,0,1,0,0,0,0,0,0,0,0,1,1,1033.50
98811475,5,0,1,488,0.13,1,0,0,1,1,0.74,0,0,0,0.25,0.01,0,118,0,0,40,2,612.916666,0,0,395.304166,750,49,0,4666.29,0,1,0,14.99715,4666.29,0,1,0,0,0,0,0,1,0,0,1,2,835.00
98811529,5,0,1,664,0.76,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,241.8,26,0,55156.1,0,1,0,23.173677,55156.1,1,1,0,0,0,0,1,0,0,0,0,3,951.60
98811532,5,0,1,682,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,54857.93,0,1,0,10.145764,54857.93,0,1,0,0,0,0,1,0,0,0,0,2,850.02
98811771,5,0,0,499,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.416666,26,0,35454.11,0,1,0,10.145764,35454.11,0,0,0,0,0,0,1,0,0,0,0,1,618.50
98811824,5,0,1,677,0.66,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.166666,33,0,86338.07,0,1,0,11.196829,86338.07,0,1,0,0,0,0,1,0,0,0,0,2,964.70
98812112,5,0,1,473,0.91,1,0,0,1,1,0.47,0,0,0,0.36,0.17,0,81,0,0,62,30,172.5,0,0,52.323333,340.82,35,0,43154.77,0,1,0,16.021062,43154.77,0,1,1,0,0,0,1,0,0,0,1,3,618.50
98812291,5,0,1,598,0,1,0,0,1,1,0.43,0,0,0,0.52,0.05,0,72,0,0,86,8,348.768333,0,0,122.02,490.848333,30,0,0,0,0,0,2.775398,0,0,0,1,0,0,0,0,0,0,0,1,1,1031.40
98812318,5,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24.51,0,1,1.303705,24.51,0,1,0,0,0,0,0,0,0,0,0,1,1007.73
98812457,5,0,0,492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,573.05,0,1,0,17.737789,573.05,0,1,0,0,0,0,0,0,1,1,1,2,768.13
98813451,5,0,0,574,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,72.5,62,0,0,23.9,0,1,4.520073,23.9,0,1,1,0,0,0,0,0,0,0,0,2,679.52
98813572,5,0,1,548,0.25,1,1,0,1,1,0.2,0,0,0.12,0.62,0.05,2,68,41,0,207,16,298.180833,572.304166,0,494.6825,3414.421666,33,1,20753.9551,641.8749,0.97,0.03,16.940495,21395.83,0,0,1,0,0,0,0,1,0,0,1,2,1200.00
98813663,5,0,1,534,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,6886.68,0,1,0,10.692096,6886.68,0,1,0,0,0,0,0,1,0,0,0,2,626.40
98813737,5,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2.52,0,1,,2.52,0,0,1,0,0,0,0,0,0,0,0,1,661.62
98813863,5,0,0,446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,93191.43,0,1,0,12.07234,93191.43,0,0,1,0,0,0,1,0,0,0,0,2,773.28
98814295,5,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,70.07,0,1,1.303705,70.07,0,1,0,0,0,0,0,0,0,0,0,1,722.68
98814535,5,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3.04,0,1,,3.04,0,1,0,0,0,0,0,0,0,0,0,1,694.93
98814769,5,0,1,766,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,735.86,0,1,0,15.585262,735.86,0,0,0,0,0,0,0,0,1,1,0,1,970.80
98814953,5,0,0,570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,4277.81,0,1,0,10.692096,4277.81,0,0,0,0,0,0,0,1,0,0,0,1,626.40
98815429,5,0,0,735,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,174.045833,31,0,0,0,0,0,13.044301,0,0,1,0,0,0,0,0,0,0,0,0,1,964.70
98815511,5,0,0,414,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,30.5,31,0,0,2.17,0,1,1.303705,2.17,0,1,1,0,0,0,0,0,0,0,0,2,685.97
98815537,5,0,1,406,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,166.666666,28,0,0,53.11,0,1,3.230281,53.11,0,1,0,0,0,0,0,0,0,0,0,1,912.00
98815579,5,0,0,,0,1,0,0,1,1,0.95,0,0,0,0.02,0.03,0,252,0,0,6,7,2203.75,0,0,64.884166,377.5,34,0,0,6481.58,0,1,5.928925,6481.58,0,1,0,0,0,0,0,0,0,0,1,1,1315.10
98815741,5,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,27,0,1,,27,0,1,0,0,0,0,0,0,0,0,0,1,653.88
98815773,5,0,1,,0.31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,259.583333,32,0,6305.9,0,1,0,12.813036,6305.9,1,0,0,0,0,0,0,0,0,0,0,1,759.70
98815895,5,0,1,470,0,1,0,0,1,0,0.46,0,0,0,0.54,0,0,120,0,0,140,0,678.666666,0,0,156.875,0,25,0,0,62.64,0,1,2.775398,62.64,0,1,1,0,0,0,0,0,0,0,1,2,807.56
98816043,5,0,1,479,0,1,0,0,0,1,0.93,0,0,0,0,0.07,0,27,0,0,0,2,184.333333,0,0,0,42.639166,41,0,0,0.22,0,1,6.686513,0.22,0,1,0,0,0,0,0,0,0,0,1,1,626.40
98816282,5,0,1,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20.58,0,1,1.303705,20.58,0,1,0,0,0,0,0,0,0,0,0,1,873.02
98816524,5,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0.45,0,1,1.303705,0.45,0,1,0,0,0,0,0,0,0,0,0,1,646.73
98816648,5,0,1,513,0,1,0,0,1,0,0.57,0,0,0,0.43,0,0,58,0,0,44,0,531.083333,0,0,71.213333,0,38,0,0,0.03,0,1,2.152527,0.03,0,1,0,0,0,0,0,0,0,0,1,1,766.40
98816749,5,0,0,632,1,1,0,0,1,1,0.68,0,0,0,0.17,0.15,0,86,0,0,21,19,896.666666,0,0,55.360833,960.980833,31,0,10834.4544,451.4356,0.96,0.04,14.997188,11285.89,0,1,0,0,0,0,0,1,0,0,1,2,912.00
98816751,5,0,1,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,51.26,0,1,,51.26,0,1,0,0,0,0,0,0,0,0,0,1,687.40
98816796,5,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8.8,0,1,1.303705,8.8,0,1,1,0,0,0,0,0,0,0,0,2,668.31
98816866,5,0,0,724,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,46.5,41,0,32819.33,0,1,0,35.120406,32819.33,0,1,0,0,0,0,1,0,1,1,0,3,618.50
98817039,5,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,87.85,0,1,0,16.888967,87.85,0,1,0,0,0,0,0,0,1,1,0,2,675.99
98817046,5,0,1,675,0,1,1,0,1,1,0.13,0,0,0.03,0.82,0.02,0,36,9,0,225,6,226.666666,392.0575,0,399.050833,619.536666,28,0,0,1.79,0,1,2.775398,1.79,0,1,1,0,0,0,0,0,0,0,1,2,960.23
98817064,5,0,0,537,0,1,1,0,1,1,0.37,0,0,0.24,0.36,0.02,2,61,39,0,59,4,452.083333,180.8225,0,122.144166,149.166666,23,0,755.874,15.426,0.98,0.02,2.775398,771.3,0,0,1,0,0,0,0,0,0,1,1,2,664.55
98817379,5,0,1,416,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,6935.76,0,1,0,11.995801,6935.76,0,1,0,0,0,0,0,1,0,0,0,2,582.36
98818204,5,0,1,671,0,1,0,0,0,0,1,0,0,0,0,0,0,143,0,0,0,0,885.416666,0,0,0,0,51,1,0,6.13,0,1,2.152527,6.13,0,1,0,0,0,0,0,0,0,0,1,1,851.53
98818722,5,0,1,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,2.15,0,1,,2.15,0,1,0,0,0,0,0,0,0,0,0,1,687.40
98818813,5,0,1,756,0.25,1,1,0,0,1,0.01,0,0,0.92,0,0.07,2,1,85,0,0,6,4.166666,179.319166,0,0,34.416666,29,0,3999.3575,210.4925,0.95,0.05,35.731041,4209.85,1,1,0,0,0,0,0,0,0,0,1,2,766.40
98819328,4,0,1,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1.1,0,1,1.303705,1.1,0,1,0,0,0,0,0,0,0,0,0,1,791.44
98819379,4,0,1,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10.7,0,1,1.303705,10.7,0,1,0,0,0,0,0,0,0,0,0,1,791.10
98819446,4,0,1,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2.93,0,1,,2.93,0,0,1,0,0,0,0,0,0,0,0,1,1018.45
98819998,4,0,1,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,70078.23,0,1,0,11.449469,70078.23,0,1,0,0,0,0,1,0,0,0,0,2,751.12
98820013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,39.13,0,1,1.303705,39.13,0,1,0,0,0,0,0,0,0,0,0,1,659.54
98820419,4,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,3.51,0,1,1.303705,3.51,0,1,0,0,0,0,0,0,0,0,0,1,660.20
98820594,4,0,1,433,0,1,0,0,1,1,0.95,0,0,0,0.03,0.02,0,63,0,0,2,1,497.5,0,0,0.708333,74.748333,41,1,0,587.96,0,1,4.079103,587.96,0,1,1,0,0,0,0,0,0,0,1,2,619.86
98820723,4,0,0,665,0,0,1,0,0,1,0,0,0,0.5,0,0.5,0,0,7,0,0,7,0,28.333333,0,0,103.333333,36,0,0,5502.38,0,1,6.041928,5502.38,0,1,0,0,0,0,0,0,0,0,0,1,779.81
98821348,4,0,0,537,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,10,48,0,0,1.79,0,1,2.60741,1.79,0,1,0,0,0,0,0,0,0,0,0,1,618.50
98821379,4,0,1,692,0.94,1,1,0,1,1,0.13,0,0,0.43,0.43,0.02,2,59,200,0,201,10,377.666666,660.935833,0,429.736666,207.916666,26,0,7454.7746,737.2854,0.91,0.09,35.486248,8192.06,0,1,0,0,0,0,0,0,1,1,1,2,970.80
98821428,4,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,2.25,0,1,,2.25,0,1,0,0,0,0,0,0,0,0,0,1,705.50
98821746,4,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1.62,0,1,1.303705,1.62,0,1,0,0,0,0,0,0,0,0,0,1,686.39
